junction_id,hour,avg_speed_kmh,speed_std_dev,vehicle_count,pedestrian_count,signal_phase,cctv_quality,pothole_detected,wrong_way_driving,near_miss_event
JN-0024,23,27.4,15.96,13,33,Red,SD,1,0,0
JN-0326,23,52.5,11.84,4,15,Yellow,SD,0,0,0
JN-0471,23,18.1,11.45,154,27,Green,SD,0,0,0
JN-0018,23,41.4,12.44,64,3,Red,SD,0,0,0
JN-0436,23,32.3,5.6,46,1,Green,SD,1,0,0
JN-0203,23,24.1,5.07,91,1,Green,HD,0,0,0
JN-0463,23,45.5,10.08,161,26,Red,SD,0,0,0
JN-0285,23,34.8,6.11,125,39,Green,SD,0,0,0
JN-0105,23,35.0,6.1,171,5,Green,HD,0,0,0
JN-0084,23,50.8,12.04,65,1,Off,HD,0,0,0
JN-0457,23,78.2,14.14,31,25,Green,SD,0,0,0
JN-0030,23,43.5,6.18,168,41,Off,HD,0,0,0
JN-0220,23,41.8,19.95,116,0,Green,HD,0,0,0
JN-0480,23,48.1,21.64,138,50,Red,Offline,0,0,0
JN-0176,23,7.8,7.6,64,43,Green,HD,0,0,0
JN-0397,23,53.3,12.51,99,21,Red,HD,0,0,0
JN-0011,23,31.9,4.09,141,32,Red,HD,0,0,0
JN-0444,23,21.4,7.06,88,7,Green,HD,1,0,0
JN-0356,23,66.9,13.12,103,5,Green,HD,0,0,0
JN-0205,23,26.4,9.91,64,50,Red,HD,0,0,0
JN-0452,23,49.7,11.35,102,7,Green,Blurry,1,0,0
JN-0265,23,28.6,9.94,37,26,Off,SD,0,0,0
JN-0184,23,37.1,3.99,102,37,Red,SD,0,0,0
JN-0433,23,40.9,2.4,18,3,Red,HD,0,0,1
JN-0232,23,31.7,12.03,180,34,Green,HD,0,0,0
JN-0013,23,53.7,11.71,139,19,Green,SD,0,0,0
JN-0027,23,27.3,11.46,3,10,Green,SD,1,1,1
JN-0293,23,23.3,6.46,134,24,Red,HD,1,1,0
JN-0037,23,42.2,10.72,60,43,Red,Blurry,1,0,0
JN-0100,23,35.1,2.86,91,37,Green,HD,1,1,0
JN-0394,23,21.8,14.19,46,25,Green,HD,1,0,0
JN-0349,23,28.8,12.45,86,28,Yellow,HD,0,0,0
JN-0011,23,40.3,4.64,72,27,Yellow,SD,0,0,0
JN-0217,23,69.8,10.59,93,36,Red,SD,0,0,0
JN-0122,23,22.8,10.76,46,25,Red,HD,0,0,0
JN-0147,23,33.7,14.35,161,15,Green,HD,0,0,0
JN-0159,0,30.1,15.36,107,36,Green,HD,0,0,0
JN-0454,0,50.1,13.24,141,28,Green,SD,0,0,0
JN-0478,0,43.6,23.51,143,20,Yellow,HD,1,0,0
JN-0426,0,46.5,11.36,140,32,Green,HD,0,0,0
JN-0335,0,49.7,13.48,126,16,Green,SD,0,0,0
JN-0252,0,46.3,12.37,99,47,Green,SD,0,0,0
JN-0182,0,15.9,14.88,92,36,Red,HD,0,0,0
JN-0197,0,24.1,3.89,76,31,Red,SD,0,0,0
JN-0152,0,34.0,22.29,126,41,Green,HD,0,0,0
JN-0336,0,43.6,23.33,116,35,Red,HD,1,0,0
JN-0004,0,49.7,3.54,106,18,Green,Blurry,0,0,0
JN-0128,0,55.5,13.12,27,6,Green,HD,0,0,0
JN-0090,0,51.6,3.19,34,41,Yellow,Offline,0,0,0
JN-0043,0,40.6,11.47,119,48,Yellow,Blurry,0,0,0
JN-0053,0,69.3,14.18,119,9,Off,Offline,0,0,0
JN-0252,0,10.1,9.04,129,46,Red,HD,0,0,0
JN-0267,0,14.1,11.06,130,42,Off,HD,0,0,0
JN-0077,0,30.7,15.9,159,28,Green,Offline,0,0,0
JN-0174,0,34.1,0.13,79,38,Green,HD,0,0,0
JN-0250,0,19.6,8.53,71,14,Green,Blurry,1,0,0
JN-0441,0,41.3,8.18,92,40,Green,SD,0,0,0
JN-0266,0,51.6,19.52,55,34,Off,Blurry,0,0,0
JN-0121,0,58.9,6.3,39,18,Green,HD,0,0,0
JN-0070,0,32.7,10.3,12,28,Green,HD,1,0,0
JN-0428,0,24.6,7.4,41,29,Green,HD,1,0,1
JN-0221,0,28.2,18.24,114,5,Yellow,HD,0,0,0
JN-0427,0,33.8,8.86,61,15,Red,Blurry,0,0,0
JN-0131,0,28.4,1.94,42,44,Green,HD,1,0,0
JN-0042,0,39.0,8.96,30,45,Green,SD,0,0,0
JN-0353,0,36.9,12.11,173,28,Yellow,HD,0,0,0
JN-0162,0,36.6,11.68,114,21,Green,SD,0,0,0
JN-0453,0,19.6,15.36,110,29,Green,Blurry,0,1,0
JN-0273,0,54.6,19.61,156,37,Green,Blurry,0,0,0
JN-0135,0,47.8,5.28,119,28,Green,SD,0,0,1
JN-0291,0,5.0,15.83,17,46,Red,SD,1,0,1
JN-0384,0,45.7,11.16,59,19,Green,Blurry,0,0,0
JN-0179,0,32.9,11.12,168,11,Green,SD,0,0,0
JN-0332,0,47.0,14.27,115,50,Green,HD,0,0,0
JN-0375,0,25.0,5.31,92,25,Red,HD,1,0,0
JN-0443,0,43.0,19.53,21,19,Green,SD,0,0,0
JN-0341,0,28.5,13.18,124,4,Yellow,Blurry,1,0,0
JN-0206,0,40.1,12.6,76,37,Green,HD,0,0,0
JN-0499,0,25.6,7.66,73,30,Red,Blurry,0,0,0
JN-0195,0,32.2,11.24,154,38,Green,HD,0,0,0
JN-0151,0,74.7,7.66,27,29,Yellow,HD,0,0,0
JN-0018,0,34.6,10.81,127,31,Green,HD,0,0,0
JN-0460,0,40.3,5.63,143,25,Red,SD,1,0,1
JN-0286,0,62.2,12.87,37,37,Green,Offline,0,0,0
JN-0156,0,22.0,9.36,86,22,Green,HD,0,0,0
JN-0268,0,40.7,11.85,113,9,Green,Blurry,0,0,0
JN-0417,0,36.2,9.96,148,10,Green,HD,1,0,0
JN-0302,0,38.3,5.24,11,32,Yellow,HD,0,0,0
JN-0380,0,34.9,9.44,179,38,Green,HD,0,0,0
JN-0176,0,19.0,4.54,89,27,Red,HD,0,0,0
JN-0255,0,66.1,8.93,83,28,Yellow,SD,0,1,0
JN-0019,0,12.5,7.73,94,9,Green,HD,0,0,0
JN-0361,0,48.9,22.1,116,17,Red,SD,0,0,0
JN-0492,0,19.0,14.34,35,31,Green,Offline,0,0,0
JN-0274,0,27.2,14.32,62,16,Green,HD,0,0,0
JN-0446,0,27.0,13.5,107,26,Red,HD,0,0,0
JN-0034,0,24.2,6.87,106,45,Green,SD,0,1,0
JN-0093,0,49.4,10.67,114,40,Red,HD,0,0,1
JN-0450,0,27.3,9.09,16,44,Red,Blurry,0,0,0
JN-0073,0,17.8,13.44,91,16,Red,HD,1,0,0
JN-0471,0,37.9,7.35,15,40,Red,SD,0,0,0
JN-0421,0,30.0,6.86,26,5,Green,HD,0,0,1
JN-0399,0,38.3,6.22,71,18,Yellow,Blurry,1,0,0
JN-0207,0,28.0,13.01,170,22,Yellow,SD,0,0,1
JN-0105,0,44.3,12.46,27,17,Red,Offline,0,0,1
JN-0037,0,33.1,6.17,44,9,Green,HD,0,0,0
JN-0316,0,54.6,16.48,151,26,Red,Blurry,0,0,0
JN-0135,0,33.5,5.11,160,13,Green,HD,0,0,0
JN-0461,0,66.8,15.58,122,21,Yellow,SD,0,0,1
JN-0465,0,59.1,9.68,67,33,Green,HD,0,0,0
JN-0146,0,32.9,3.78,14,15,Green,HD,0,0,0
JN-0466,0,31.3,14.34,120,13,Red,Blurry,0,0,0
JN-0163,0,45.1,11.24,180,22,Red,HD,1,0,0
JN-0170,0,35.1,9.06,3,20,Red,HD,1,1,0
JN-0091,0,21.4,9.77,17,49,Green,Blurry,0,0,0
JN-0002,0,38.6,12.46,78,46,Red,Blurry,0,0,0
JN-0133,0,64.3,8.11,147,16,Green,Blurry,0,0,1
JN-0379,0,34.6,15.91,92,15,Green,HD,0,0,0
JN-0332,0,43.4,7.44,46,44,Green,SD,0,0,0
JN-0289,0,32.0,8.72,63,16,Red,HD,1,0,0
JN-0359,0,71.1,6.64,29,19,Red,HD,0,0,0
JN-0076,0,43.5,10.82,114,14,Off,HD,0,0,0
JN-0286,0,49.4,6.17,23,44,Green,SD,0,0,0
JN-0261,0,5.0,17.59,50,15,Green,HD,1,0,0
JN-0343,0,53.8,8.69,64,39,Red,HD,0,0,0
JN-0440,0,59.8,8.99,138,29,Green,SD,1,0,0
JN-0262,0,22.5,1.87,157,31,Green,HD,0,0,0
JN-0448,0,25.6,13.93,115,29,Yellow,SD,1,0,1
JN-0120,0,26.3,8.26,105,45,Red,SD,0,0,0
JN-0398,0,48.9,10.71,136,27,Red,SD,0,0,0
JN-0376,0,37.3,3.54,8,47,Red,SD,0,0,0
JN-0453,0,37.2,16.91,88,0,Green,Blurry,1,0,0
JN-0059,0,44.5,7.02,120,31,Green,HD,0,0,0
JN-0381,0,44.1,5.36,42,25,Red,HD,0,0,0
JN-0315,0,20.4,12.43,34,5,Red,HD,0,0,0
JN-0461,0,47.7,18.5,157,47,Green,Blurry,1,0,0
JN-0404,0,28.3,18.91,19,42,Green,HD,0,0,0
JN-0435,0,22.5,13.07,160,10,Red,HD,0,0,0
JN-0108,0,49.2,2.91,97,15,Off,Blurry,0,0,0
JN-0324,0,38.4,14.03,5,14,Green,SD,0,0,1
JN-0086,0,43.8,18.89,166,38,Green,HD,0,0,0
JN-0459,0,42.5,18.49,82,34,Green,SD,0,0,0
JN-0247,0,42.7,9.15,12,47,Green,SD,0,0,0
JN-0363,0,49.5,6.7,30,48,Red,Blurry,1,1,0
JN-0440,0,30.1,18.28,68,36,Red,Blurry,1,0,0
JN-0424,0,27.7,17.2,70,35,Red,Blurry,0,0,0
JN-0149,0,23.9,9.9,25,40,Red,Blurry,0,0,0
JN-0389,0,41.3,20.24,74,22,Off,HD,1,0,1
JN-0182,0,43.7,15.96,44,50,Green,HD,0,0,0
JN-0336,0,32.6,13.39,15,28,Green,HD,0,0,0
JN-0362,0,6.7,8.31,138,11,Green,HD,1,0,0
JN-0441,0,29.9,7.46,176,48,Green,HD,0,0,0
JN-0245,0,17.9,13.89,169,17,Red,HD,0,0,0
JN-0497,0,57.1,16.48,55,47,Green,HD,0,0,1
JN-0093,0,43.1,5.4,101,18,Green,Blurry,0,0,0
JN-0141,0,35.4,5.65,4,3,Red,HD,0,0,0
JN-0239,1,30.7,10.05,159,41,Red,SD,0,0,0
JN-0196,1,21.8,11.45,122,38,Yellow,SD,0,0,0
JN-0003,1,34.6,1.94,102,15,Red,SD,0,0,0
JN-0267,1,62.2,16.57,150,37,Red,SD,0,0,0
JN-0352,1,37.5,13.46,49,24,Green,Offline,0,0,0
JN-0390,1,37.9,12.3,26,42,Green,SD,1,1,0
JN-0431,1,9.6,9.74,93,7,Green,SD,0,0,0
JN-0315,1,36.8,9.54,74,6,Green,SD,0,0,0
JN-0428,1,45.9,4.83,8,39,Green,HD,0,0,0
JN-0244,1,5.3,17.94,85,43,Red,SD,0,0,0
JN-0088,1,27.5,20.18,123,34,Green,SD,0,0,0
JN-0140,1,31.1,23.72,112,15,Red,HD,1,0,0
JN-0344,1,26.7,0.95,86,2,Green,SD,1,1,0
JN-0328,1,45.5,10.52,27,20,Red,HD,0,0,0
JN-0022,1,20.4,11.28,10,40,Red,HD,0,0,0
JN-0273,1,57.1,6.97,180,5,Green,Offline,0,0,0
JN-0424,1,35.1,4.32,146,49,Green,Offline,1,0,0
JN-0347,1,61.5,12.27,163,17,Green,SD,0,0,0
JN-0112,1,27.5,9.04,31,32,Red,HD,0,0,0
JN-0071,1,36.2,7.17,37,10,Green,Blurry,0,0,0
JN-0138,1,28.1,22.34,158,44,Yellow,Blurry,1,0,0
JN-0404,1,66.8,20.3,168,14,Red,Blurry,1,0,1
JN-0104,1,42.1,12.74,21,50,Green,HD,0,0,0
JN-0007,1,28.9,9.83,60,36,Green,HD,0,0,0
JN-0318,1,40.6,20.26,110,33,Green,SD,0,0,0
JN-0349,1,44.8,5.99,150,39,Red,HD,0,0,0
JN-0216,1,44.0,16.56,83,23,Off,HD,0,0,0
JN-0406,1,58.4,6.42,89,4,Red,HD,0,0,0
JN-0364,1,69.3,10.42,140,10,Red,SD,0,0,1
JN-0453,1,39.7,5.09,104,10,Green,SD,0,0,0
JN-0372,1,46.8,8.21,83,9,Off,SD,0,0,0
JN-0077,1,73.9,15.24,36,11,Green,HD,0,0,0
JN-0019,1,39.3,10.89,162,35,Green,HD,1,0,0
JN-0291,1,20.1,12.79,172,19,Red,Offline,0,0,0
JN-0105,1,27.5,6.98,86,45,Yellow,HD,0,0,0
JN-0299,1,43.7,12.03,126,33,Green,SD,0,0,0
JN-0325,1,47.4,0.49,105,1,Red,HD,1,0,1
JN-0373,1,22.9,18.16,15,37,Green,Blurry,0,1,0
JN-0470,1,7.7,17.37,127,6,Green,SD,0,0,0
JN-0400,1,55.3,17.45,131,39,Red,HD,0,0,0
JN-0253,1,52.1,11.65,2,30,Yellow,HD,1,0,0
JN-0115,1,11.5,13.35,126,18,Green,HD,1,0,0
JN-0242,1,40.8,15.51,53,23,Red,HD,1,1,0
JN-0344,1,33.8,17.58,37,26,Yellow,SD,0,0,0
JN-0275,1,36.5,8.95,52,43,Green,HD,0,0,0
JN-0402,1,17.2,17.09,146,14,Green,HD,0,0,0
JN-0422,1,57.6,1.87,172,7,Red,HD,0,0,0
JN-0235,1,22.1,14.35,79,44,Yellow,Blurry,1,0,0
JN-0266,1,39.6,7.69,126,47,Green,HD,0,0,0
JN-0183,1,19.3,18.79,18,38,Green,HD,0,0,1
JN-0319,1,36.3,16.67,67,45,Yellow,SD,0,0,0
JN-0451,1,11.2,12.89,82,45,Yellow,HD,1,0,0
JN-0239,1,28.1,12.98,152,19,Green,HD,1,0,0
JN-0472,1,56.3,14.34,177,17,Red,Blurry,0,0,0
JN-0201,1,29.6,15.71,136,30,Green,Blurry,0,0,0
JN-0103,1,53.8,15.94,118,11,Green,HD,0,0,0
JN-0071,1,56.8,12.89,172,20,Off,HD,0,0,1
JN-0189,1,22.4,17.4,166,11,Green,HD,0,0,0
JN-0481,1,38.7,11.61,155,8,Red,HD,0,0,0
JN-0492,1,46.9,3.92,107,27,Off,SD,1,0,0
JN-0191,1,41.9,9.18,171,21,Green,SD,1,0,0
JN-0480,1,40.8,15.05,69,42,Yellow,SD,0,0,0
JN-0228,1,50.8,11.44,176,31,Red,HD,1,0,0
JN-0218,1,49.3,3.6,159,31,Red,SD,0,1,0
JN-0447,1,36.5,11.53,76,38,Red,SD,0,1,0
JN-0251,1,60.2,4.93,97,45,Red,HD,1,0,0
JN-0279,1,34.2,19.7,16,34,Green,HD,0,0,0
JN-0216,1,28.0,12.94,46,13,Green,HD,1,0,0
JN-0336,1,25.2,23.69,130,18,Red,HD,0,0,0
JN-0126,1,30.9,13.25,60,13,Yellow,HD,0,0,0
JN-0230,1,38.6,12.87,133,36,Red,SD,0,0,0
JN-0324,1,13.1,12.06,84,9,Red,Blurry,0,0,1
JN-0377,1,44.1,21.31,164,16,Green,HD,1,0,0
JN-0019,1,58.2,15.71,110,48,Red,Offline,0,0,0
JN-0107,1,25.2,6.84,150,15,Red,HD,0,0,0
JN-0082,1,46.2,8.52,128,22,Green,HD,1,1,0
JN-0270,1,34.0,13.45,80,2,Green,Offline,0,0,0
JN-0436,1,31.8,15.9,114,37,Red,Blurry,0,0,0
JN-0114,1,29.5,11.66,178,16,Green,SD,0,0,0
JN-0408,1,40.4,18.11,47,6,Red,SD,1,0,0
JN-0037,1,12.4,15.46,84,26,Red,HD,1,0,0
JN-0029,1,53.8,5.16,23,49,Red,Blurry,0,0,0
JN-0483,1,37.4,9.13,33,7,Green,HD,0,0,0
JN-0121,1,57.7,13.43,35,16,Yellow,SD,0,0,1
JN-0387,1,5.6,16.26,60,5,Red,SD,1,0,0
JN-0352,1,18.4,9.68,154,36,Red,HD,0,0,0
JN-0479,1,63.9,13.37,8,33,Red,Offline,0,0,0
JN-0087,1,42.0,21.63,47,34,Green,HD,0,0,0
JN-0330,1,30.4,18.29,14,20,Green,SD,0,0,0
JN-0013,1,25.1,3.9,95,23,Red,HD,0,0,0
JN-0050,1,48.2,12.93,117,2,Red,HD,0,0,0
JN-0364,1,31.1,7.48,91,21,Red,SD,0,0,0
JN-0194,1,59.2,16.54,62,35,Red,Blurry,1,0,0
JN-0145,1,39.4,8.69,101,36,Green,SD,0,0,1
JN-0063,1,29.3,9.47,81,24,Green,HD,0,0,0
JN-0465,1,40.2,16.06,78,24,Green,HD,0,0,0
JN-0469,1,54.6,9.96,17,47,Green,Blurry,0,0,1
JN-0361,1,17.9,10.59,174,38,Red,HD,0,0,1
JN-0322,1,58.6,11.01,54,9,Red,Blurry,0,0,0
JN-0354,1,66.2,8.6,171,38,Green,Blurry,0,0,0
JN-0429,1,26.0,5.56,39,21,Green,Offline,0,1,0
JN-0324,1,31.4,7.69,112,6,Green,Blurry,0,0,0
JN-0019,1,33.3,14.11,98,5,Red,SD,1,0,0
JN-0356,1,51.9,11.24,159,43,Red,HD,0,0,1
JN-0118,1,43.2,19.31,68,10,Red,HD,0,0,1
JN-0495,1,40.7,6.78,111,49,Red,Blurry,0,0,0
JN-0196,1,49.7,14.18,31,18,Green,HD,0,0,1
JN-0228,1,48.5,9.28,155,42,Green,HD,1,0,0
JN-0126,1,30.5,1.29,82,13,Green,HD,1,0,0
JN-0136,1,37.4,9.19,155,46,Off,SD,0,0,0
JN-0170,1,64.9,13.21,142,42,Red,SD,1,0,0
JN-0128,1,18.2,13.09,34,24,Green,HD,0,0,0
JN-0349,1,67.0,12.19,91,50,Yellow,SD,1,0,0
JN-0006,1,9.5,11.59,146,36,Red,SD,0,0,0
JN-0077,1,64.1,19.82,135,29,Green,HD,0,0,0
JN-0335,1,49.3,13.86,125,41,Green,HD,0,0,0
JN-0145,1,11.6,18.48,101,25,Green,HD,0,0,0
JN-0416,1,31.6,0.52,8,41,Green,HD,0,0,0
JN-0247,1,75.5,12.34,72,40,Green,HD,1,0,0
JN-0304,1,29.5,3.91,172,18,Yellow,HD,0,0,0
JN-0154,2,20.9,26.85,35,45,Off,SD,0,0,0
JN-0358,2,42.8,28.43,103,9,Green,HD,0,0,0
JN-0434,2,32.5,7.97,130,41,Red,HD,1,0,0
JN-0022,2,51.7,9.73,3,16,Off,HD,0,0,0
JN-0062,2,26.8,9.53,120,28,Red,HD,0,0,0
JN-0428,2,57.2,23.81,82,9,Red,Blurry,0,0,0
JN-0051,2,45.2,12.62,59,31,Red,Offline,0,0,0
JN-0341,2,42.8,19.06,118,0,Red,HD,0,0,0
JN-0058,2,81.2,20.01,119,17,Red,HD,0,0,0
JN-0175,2,5.5,10.24,160,39,Yellow,SD,0,0,0
JN-0144,2,40.7,17.15,42,15,Green,Blurry,0,0,0
JN-0390,2,25.1,12.45,152,38,Yellow,HD,0,0,1
JN-0142,2,55.0,7.35,114,48,Off,HD,0,0,1
JN-0416,2,64.5,7.91,114,7,Green,HD,1,0,0
JN-0204,2,55.1,8.79,47,30,Green,SD,0,0,0
JN-0204,2,24.8,12.95,136,42,Green,HD,0,0,0
JN-0241,2,52.0,16.25,57,18,Yellow,SD,0,0,0
JN-0132,2,29.8,13.89,94,38,Green,Offline,0,0,0
JN-0495,2,9.4,13.36,131,32,Off,Offline,0,0,0
JN-0361,2,48.8,9.32,65,9,Green,Offline,0,0,0
JN-0245,2,44.9,11.55,126,15,Off,HD,0,0,0
JN-0416,2,53.7,17.61,164,25,Green,SD,0,0,0
JN-0211,2,46.9,12.72,42,37,Off,HD,0,0,0
JN-0007,2,22.3,12.4,110,18,Red,HD,0,0,0
JN-0426,2,35.4,12.47,80,38,Green,SD,1,0,0
JN-0180,2,37.2,10.67,176,3,Yellow,HD,0,0,1
JN-0222,2,15.9,14.63,136,48,Green,HD,0,0,0
JN-0335,2,20.1,8.65,25,39,Red,HD,0,0,1
JN-0299,2,11.0,9.9,160,35,Red,Blurry,0,1,0
JN-0328,2,6.3,5.47,162,21,Green,Offline,0,0,0
JN-0251,2,41.1,16.76,37,49,Green,SD,1,0,0
JN-0334,2,31.4,4.85,100,36,Red,Offline,1,0,0
JN-0114,2,27.8,18.62,104,2,Red,SD,0,0,0
JN-0023,2,41.1,23.4,149,39,Green,SD,1,0,0
JN-0017,2,30.9,12.07,21,19,Yellow,SD,0,0,0
JN-0257,2,21.9,2.45,148,38,Red,Blurry,0,0,0
JN-0329,2,39.8,13.0,94,49,Green,HD,0,0,0
JN-0200,2,56.6,13.81,172,24,Green,SD,0,0,0
JN-0055,2,50.2,16.76,21,42,Green,SD,0,0,0
JN-0333,2,49.6,10.1,94,26,Green,HD,0,0,1
JN-0025,2,24.6,9.99,88,9,Off,Offline,0,0,0
JN-0418,2,32.8,7.32,17,35,Green,HD,0,0,0
JN-0045,2,45.7,9.24,62,48,Green,HD,0,0,0
JN-0104,2,31.9,8.49,45,22,Red,HD,0,0,1
JN-0428,2,37.4,10.52,121,42,Green,Offline,1,0,0
JN-0474,2,54.3,6.5,92,45,Green,HD,0,0,0
JN-0399,2,16.4,15.44,55,49,Red,SD,0,0,0
JN-0449,2,32.1,9.57,12,34,Red,SD,0,0,0
JN-0034,2,46.3,8.27,71,22,Red,HD,0,0,0
JN-0350,2,26.3,19.55,161,2,Green,HD,1,0,0
JN-0380,2,18.0,4.33,54,25,Red,HD,0,0,0
JN-0053,2,35.8,16.75,95,36,Off,HD,0,0,0
JN-0056,2,18.3,15.25,83,20,Green,SD,0,0,0
JN-0391,2,57.8,7.94,10,33,Red,SD,0,0,0
JN-0232,2,54.1,14.19,10,15,Off,HD,0,0,1
JN-0281,2,16.4,6.86,146,22,Red,HD,0,0,0
JN-0149,2,39.8,6.04,104,13,Red,SD,0,0,0
JN-0454,2,51.2,4.22,176,33,Yellow,SD,0,0,0
JN-0300,2,31.9,14.79,88,0,Green,SD,0,0,0
JN-0246,2,64.1,10.14,148,28,Red,HD,1,0,0
JN-0422,2,38.7,4.53,23,46,Red,SD,0,0,0
JN-0054,2,40.2,13.77,172,16,Green,HD,0,0,0
JN-0144,2,56.5,13.23,47,34,Red,Offline,0,0,0
JN-0365,2,30.9,12.14,61,5,Yellow,SD,0,0,0
JN-0366,2,35.8,9.28,167,28,Red,HD,0,0,1
JN-0364,2,45.9,12.78,144,48,Green,HD,0,0,0
JN-0280,2,38.2,5.13,66,1,Red,SD,1,0,0
JN-0105,2,51.9,5.75,32,37,Green,HD,1,0,0
JN-0034,2,41.6,11.24,99,23,Green,SD,0,0,0
JN-0364,2,28.2,17.07,17,36,Green,HD,0,0,0
JN-0437,2,39.4,12.04,153,28,Red,SD,0,0,0
JN-0208,2,17.8,3.46,125,45,Green,Blurry,0,0,0
JN-0262,2,19.7,15.04,134,16,Red,SD,0,0,0
JN-0450,2,42.4,14.37,141,3,Green,SD,0,0,0
JN-0422,2,59.2,14.5,152,38,Green,SD,0,0,0
JN-0038,2,45.6,7.87,131,50,Red,HD,0,0,0
JN-0302,2,5.0,7.27,147,34,Red,SD,0,0,0
JN-0298,2,35.5,10.8,36,30,Green,HD,1,0,0
JN-0215,2,31.3,12.26,23,14,Off,Blurry,1,0,0
JN-0462,2,16.9,12.02,169,47,Green,SD,1,0,0
JN-0331,2,48.3,7.17,115,4,Green,Blurry,1,0,0
JN-0149,2,29.1,8.13,118,50,Green,HD,0,0,0
JN-0067,2,5.0,18.89,143,13,Red,HD,0,0,0
JN-0323,2,30.6,12.4,162,49,Red,HD,0,0,0
JN-0386,2,50.9,1.73,91,37,Yellow,HD,1,0,0
JN-0017,2,34.6,2.44,41,29,Red,HD,0,1,0
JN-0081,2,30.0,20.94,13,28,Green,SD,0,0,0
JN-0099,2,30.5,18.51,176,48,Yellow,Blurry,0,0,0
JN-0496,2,47.3,13.48,11,22,Green,HD,0,0,0
JN-0097,2,30.4,13.36,113,0,Green,HD,0,1,0
JN-0355,2,26.0,9.0,134,4,Green,Blurry,0,0,1
JN-0026,2,33.4,4.63,151,11,Green,SD,1,0,0
JN-0290,2,35.9,6.08,11,5,Green,HD,0,0,0
JN-0057,2,32.9,19.07,42,1,Red,HD,1,0,0
JN-0240,2,42.0,10.14,112,38,Red,HD,0,0,0
JN-0161,2,42.9,11.09,108,4,Red,HD,1,0,0
JN-0219,2,41.2,17.0,128,2,Green,SD,0,0,0
JN-0377,2,27.5,8.29,108,14,Green,SD,0,0,0
JN-0275,2,29.3,12.47,121,3,Green,HD,0,0,1
JN-0298,2,45.6,12.23,134,12,Red,Blurry,1,0,0
JN-0084,2,51.5,10.4,92,48,Red,HD,0,0,0
JN-0406,2,39.1,14.23,43,13,Red,SD,1,0,0
JN-0152,2,23.1,13.48,73,0,Red,HD,0,0,0
JN-0499,2,19.6,17.05,66,42,Red,Blurry,1,0,0
JN-0193,2,73.8,13.43,22,19,Red,SD,0,0,0
JN-0129,2,26.7,14.37,158,19,Green,SD,0,0,0
JN-0269,2,49.4,13.6,32,11,Off,SD,1,0,0
JN-0302,2,32.0,12.29,62,18,Red,SD,1,0,0
JN-0334,2,56.9,17.21,164,14,Green,SD,0,0,0
JN-0328,2,42.4,7.96,22,12,Yellow,HD,1,0,0
JN-0466,2,18.0,6.21,103,21,Red,HD,0,0,0
JN-0456,2,40.6,12.4,133,34,Green,SD,0,0,0
JN-0287,2,50.9,13.7,152,23,Green,HD,0,0,0
JN-0373,2,43.3,18.33,17,46,Green,HD,0,0,0
JN-0182,2,27.7,11.55,147,43,Green,Blurry,0,0,0
JN-0397,2,37.8,27.3,161,31,Green,HD,1,0,1
JN-0229,2,48.8,11.78,116,38,Red,SD,1,0,0
JN-0164,2,44.9,11.04,3,17,Green,SD,0,0,0
JN-0473,2,53.0,12.97,42,28,Green,SD,0,0,0
JN-0153,2,37.9,12.45,92,37,Green,Blurry,0,0,0
JN-0499,3,23.5,10.14,125,5,Yellow,SD,0,0,0
JN-0098,3,46.5,3.8,174,37,Green,Offline,0,0,0
JN-0357,3,33.3,9.53,94,40,Green,SD,0,0,0
JN-0045,3,16.7,24.16,63,44,Off,SD,0,0,0
JN-0443,3,54.6,11.12,74,13,Red,SD,0,0,0
JN-0230,3,44.6,7.45,113,9,Green,SD,0,0,0
JN-0414,3,38.4,15.03,135,34,Green,HD,0,0,0
JN-0244,3,37.5,3.09,42,22,Red,SD,1,0,0
JN-0279,3,12.1,12.5,113,25,Red,HD,0,0,0
JN-0234,3,60.8,14.71,72,1,Green,SD,0,1,0
JN-0296,3,35.6,12.35,23,3,Green,Blurry,0,0,0
JN-0025,3,35.4,17.5,151,2,Green,HD,0,0,0
JN-0269,3,42.7,10.9,6,37,Red,SD,1,0,0
JN-0058,3,35.7,5.69,24,17,Green,SD,0,0,0
JN-0182,3,31.4,2.75,45,10,Red,HD,0,0,0
JN-0078,3,40.9,12.97,95,45,Red,Offline,0,0,0
JN-0241,3,19.7,25.15,61,3,Green,Offline,0,0,0
JN-0268,3,5.1,15.54,89,42,Green,HD,0,0,1
JN-0464,3,33.4,10.55,128,35,Green,HD,0,0,0
JN-0028,3,56.3,9.62,132,48,Yellow,HD,0,0,0
JN-0043,3,50.1,11.3,51,42,Yellow,HD,0,0,0
JN-0255,3,45.3,18.23,59,19,Green,Blurry,0,0,1
JN-0178,3,55.4,13.21,78,33,Red,HD,0,0,0
JN-0057,3,21.1,14.2,93,1,Red,SD,1,0,0
JN-0397,3,41.0,8.74,55,24,Red,HD,0,0,0
JN-0123,3,51.0,18.86,27,11,Red,HD,0,0,0
JN-0228,3,44.9,15.74,84,44,Green,Blurry,1,0,0
JN-0280,3,14.8,12.74,126,16,Green,SD,0,0,0
JN-0268,3,56.9,8.11,163,19,Green,HD,1,1,0
JN-0438,3,43.0,7.14,25,48,Red,HD,0,0,0
JN-0262,3,41.4,15.07,145,22,Green,SD,0,0,0
